code,parent
E00060605,E06000002
E00060684,E06000002
E00060602,E06000002
E00060683,E06000002
E00060603,E06000002
E00060682,E06000002
E00060600,E06000002
E00060681,E06000002
E00060601,E06000002
E00060838,E06000002
E00060839,E06000002
E00060608,E06000002
E00060689,E06000002
E00060609,E06000002
E00060688,E06000002
E00174112,E06000002
E00174115,E06000002
E00174107,E06000002
E00174109,E06000002
E00174106,E06000002
E00174105,E06000002
E00174119,E06000002
E00174111,E06000002
E00174108,E06000002
E00174110,E06000002
E00060936,E06000002
E00060846,E06000002
E00060937,E06000002
E00060847,E06000002
E00060934,E06000002
E00060844,E06000002
E00060935,E06000002
E00060845,E06000002
E00060932,E06000002
E00060842,E06000002
E00060712,E06000002
E00060793,E06000002
E00060622,E06000002
E00060713,E06000002
E00060792,E06000002
E00060710,E06000002
E00060791,E06000002
E00060620,E06000002
E00060711,E06000002
E00060790,E06000002
E00060621,E06000002
E00060908,E06000002
E00060858,E06000002
E00060989,E06000002
E00060909,E06000002
E00060859,E06000002
E00060988,E06000002
E00060718,E06000002
E00060799,E06000002
E00060628,E06000002
E00060719,E06000002
E00060798,E06000002
E00060629,E06000002
E00060866,E06000002
E00060956,E06000002
E00060867,E06000002
E00060957,E06000002
E00060864,E06000002
E00060954,E06000002
E00060865,E06000002
E00060955,E06000002
E00060862,E06000002
E00060952,E06000002
E00060863,E06000002
E00060953,E06000002
E00060676,E06000002
E00060860,E06000002
E00060726,E06000002
E00060950,E06000002
E00060677,E06000002
E00060861,E06000002
E00060951,E06000002
E00060674,E06000002
E00060675,E06000002
E00060725,E06000002
E00060672,E06000002
E00060722,E06000002
E00060673,E06000002
E00060723,E06000002
E00060670,E06000002
E00060720,E06000002
E00060671,E06000002
E00060721,E06000002
E00060868,E06000002
E00060958,E06000002
E00060869,E06000002
E00060959,E06000002
E00060678,E06000002
E00060728,E06000002
E00060679,E06000002
E00060729,E06000002
E00060966,E06000002
E00060967,E06000002
E00060964,E06000002
E00060965,E06000002
E00060962,E06000002
E00060963,E06000002
E00060597,E06000002
E00060933,E06000002
E00060843,E06000002
E00060706,E06000002
E00060787,E06000002
E00060930,E06000002
E00060656,E06000002
E00060840,E06000002
E00060707,E06000002
E00060786,E06000002
E00060931,E06000002
E00060841,E06000002
E00060704,E06000002
E00060785,E06000002
E00060705,E06000002
E00060784,E06000002
E00060783,E06000002
E00060652,E06000002
E00060703,E06000002
E00060782,E06000002
E00060781,E06000002
E00060650,E06000002
E00060701,E06000002
E00060780,E06000002
E00060651,E06000002
E00060938,E06000002
E00060848,E06000002
E00060939,E06000002
E00060849,E06000002
E00060708,E06000002
E00060789,E06000002
E00060709,E06000002
E00060788,E06000002
E00060659,E06000002
E00060576,E06000002
E00060577,E06000002
E00060574,E06000002
E00060575,E06000002
E00060573,E06000002
E00060570,E06000002
E00060571,E06000002
E00060946,E06000002
E00060578,E06000002
E00060947,E06000002
E00060579,E06000002
E00060944,E06000002
E00060945,E06000002
E00060942,E06000002
E00060943,E06000002
E00060666,E06000002
E00060756,E06000002
E00060940,E06000002
E00060667,E06000002
E00060757,E06000002
E00060941,E06000002
E00060664,E06000002
E00060754,E06000002
E00060665,E06000002
E00060755,E06000002
E00060662,E06000002
E00060752,E06000002
E00060663,E06000002
E00060753,E06000002
E00060660,E06000002
E00060750,E06000002
E00060661,E06000002
E00060751,E06000002
E00060948,E06000002
E00060949,E06000002
E00060668,E06000002
E00060817,E06000002
E00060896,E06000002
E00060758,E06000002
E00060669,E06000002
E00060814,E06000002
E00060895,E06000002
E00060759,E06000002
E00060815,E06000002
E00060894,E06000002
E00060812,E06000002
E00060893,E06000002
E00060813,E06000002
E00060810,E06000002
E00060891,E06000002
E00060811,E06000002
E00060890,E06000002
E00060818,E06000002
E00060899,E06000002
E00060819,E06000002
E00060898,E06000002
E00165819,E06000002
E00060767,E06000002
E00060826,E06000002
E00060997,E06000002
E00060824,E06000002
E00060647,E06000002
E00060878,E06000002
E00060567,E06000002
E00060973,E06000002
E00060699,E06000002
E00060623,E06000002
E00060727,E06000002
E00060776,E06000002
E00060960,E06000002
E00060595,E06000002
E00060606,E06000002
E00060680,E06000002
E00060702,E06000002
E00060572,E06000002
E00060897,E06000002
E00174196,E06000005
E00062176,E06000005
E00062060,E06000005
E00062282,E06000005
E00174195,E06000005
E00062177,E06000005
E00062061,E06000005
E00062200,E06000005
E00062281,E06000005
E00062316,E06000005
E00174211,E06000005
E00062174,E06000005
E00062317,E06000005
E00174213,E06000005
E00062175,E06000005
E00062314,E06000005
E00174197,E06000005
E00062172,E06000005
E00062315,E06000005
E00174198,E06000005
E00062173,E06000005
E00062312,E06000005
E00174200,E06000005
E00062170,E06000005
E00062313,E06000005
E00062171,E06000005
E00062310,E06000005
E00062068,E06000005
E00062311,E06000005
E00062069,E06000005
E00062208,E06000005
E00062289,E06000005
E00174201,E06000005
E00062209,E06000005
E00062288,E06000005
E00062178,E06000005
E00062179,E06000005
E00062318,E06000005
E00062319,E06000005
E00062236,E06000005
E00062237,E06000005
E00062234,E06000005
E00062235,E06000005
E00174202,E06000005
E00062232,E06000005
E00174207,E06000005
E00062233,E06000005
E00062166,E06000005
E00174204,E06000005
E00062230,E06000005
E00062167,E06000005
E00062306,E06000005
E00174205,E06000005
E00062231,E06000005
E00062164,E06000005
E00062307,E06000005
E00062386,E06000005
E00174191,E06000005
E00062165,E06000005
E00062304,E06000005
E00174194,E06000005
E00062162,E06000005
E00062305,E06000005
E00062384,E06000005
E00174206,E06000005
E00062163,E06000005
E00062302,E06000005
E00062383,E06000005
E00062211,E06000005
E00062144,E06000005
E00062290,E06000005
E00062368,E06000005
E00062145,E06000005
E00062369,E06000005
E00062142,E06000005
E00062143,E06000005
E00062140,E06000005
E00062141,E06000005
E00062078,E06000005
E00062079,E06000005
E00062218,E06000005
E00062299,E06000005
E00062219,E06000005
E00062298,E06000005
E00062148,E06000005
E00062149,E06000005
E00062066,E06000005
E00062206,E06000005
E00062287,E06000005
E00062064,E06000005
E00062207,E06000005
E00062286,E06000005
E00062065,E06000005
E00062204,E06000005
E00062285,E06000005
E00062062,E06000005
E00062205,E06000005
E00062284,E06000005
E00174199,E06000005
E00062202,E06000005
E00062283,E06000005
E00174208,E06000005
E00062160,E06000005
E00062303,E06000005
E00062382,E06000005
E00062097,E06000005
E00062161,E06000005
E00062300,E06000005
E00062381,E06000005
E00062096,E06000005
E00062301,E06000005
E00062380,E06000005
E00174193,E06000005
E00062238,E06000005
E00062095,E06000005
E00174192,E06000005
E00062239,E06000005
E00062094,E06000005
E00062093,E06000005
E00062092,E06000005
E00062091,E06000005
E00062090,E06000005
E00062168,E06000005
E00062169,E06000005
E00062308,E06000005
E00062309,E06000005
E00062099,E06000005
E00062098,E06000005
E00062226,E06000005
E00062227,E06000005
E00062225,E06000005
E00062222,E06000005
E00062223,E06000005
E00062220,E06000005
E00062336,E06000005
E00062337,E06000005
E00174212,E06000005
E00062334,E06000005
E00174209,E06000005
E00062335,E06000005
E00062332,E06000005
E00062333,E06000005
E00062087,E06000005
E00062330,E06000005
E00062086,E06000005
E00062331,E06000005
E00174210,E06000005
E00062228,E06000005
E00062085,E06000005
E00174203,E06000005
E00062229,E06000005
E00062084,E06000005
E00062083,E06000005
E00062082,E06000005
E00062116,E06000005
E00062197,E06000005
E00062081,E06000005
E00062117,E06000005
E00062196,E06000005
E00062080,E06000005
E00062114,E06000005
E00062195,E06000005
E00062115,E06000005
E00062194,E06000005
E00062339,E06000005
E00062112,E06000005
E00062193,E06000005
E00062113,E06000005
E00062192,E06000005
E00062110,E06000005
E00062191,E06000005
E00062111,E06000005
E00062190,E06000005
E00062089,E06000005
E00062088,E06000005
E00062199,E06000005
E00062119,E06000005
E00062198,E06000005
E00062256,E06000005
E00062257,E06000005
E00062254,E06000005
E00062255,E06000005
E00062252,E06000005
E00062253,E06000005
E00062250,E06000005
E00062326,E06000005
E00062251,E06000005
E00062327,E06000005
E00062324,E06000005
E00062325,E06000005
E00062322,E06000005
E00062323,E06000005
E00062320,E06000005
E00062321,E06000005
E00062258,E06000005
E00062259,E06000005
E00062106,E06000005
E00062187,E06000005
E00062107,E06000005
E00062186,E06000005
E00062104,E06000005
E00062185,E06000005
E00062328,E06000005
E00062105,E06000005
E00062184,E06000005
E00062329,E06000005
E00062102,E06000005
E00062183,E06000005
E00062103,E06000005
E00062182,E06000005
E00062100,E06000005
E00062181,E06000005
E00062101,E06000005
E00062180,E06000005
E00062108,E06000005
E00062189,E06000005
E00062109,E06000005
E00062188,E06000005
E00062246,E06000005
E00062247,E06000005
E00062244,E06000005
E00062245,E06000005
E00062242,E06000005
E00062243,E06000005
E00062240,E06000005
E00062356,E06000005
E00062241,E06000005
E00062357,E06000005
E00062354,E06000005
E00062355,E06000005
E00062352,E06000005
E00062353,E06000005
E00062350,E06000005
E00062351,E06000005
E00062249,E06000005
E00062136,E06000005
E00062134,E06000005
E00062359,E06000005
E00062132,E06000005
E00062133,E06000005
E00062138,E06000005
E00062139,E06000005
E00062276,E06000005
E00062277,E06000005
E00062274,E06000005
E00062275,E06000005
E00062272,E06000005
E00062273,E06000005
E00062270,E06000005
E00062346,E06000005
E00062344,E06000005
E00062345,E06000005
E00062342,E06000005
E00062343,E06000005
E00062056,E06000005
E00062340,E06000005
E00062057,E06000005
E00062341,E06000005
E00062054,E06000005
E00062278,E06000005
E00062055,E06000005
E00062279,E06000005
E00062052,E06000005
E00062053,E06000005
E00062126,E06000005
E00062051,E06000005
E00062127,E06000005
E00062124,E06000005
E00062348,E06000005
E00062125,E06000005
E00062349,E06000005
E00062122,E06000005
E00062120,E06000005
E00062121,E06000005
E00062058,E06000005
E00062059,E06000005
E00062128,E06000005
E00062266,E06000005
E00062267,E06000005
E00062264,E06000005
E00062265,E06000005
E00062262,E06000005
E00062263,E06000005
E00062260,E06000005
E00062376,E06000005
E00062261,E06000005
E00062377,E06000005
E00062374,E06000005
E00062375,E06000005
E00062372,E06000005
E00062373,E06000005
E00062046,E06000005
E00062370,E06000005
E00062047,E06000005
