code,parent
E02002621,UKD41
E02002628,UKD41
E02002629,UKD41
E02003976,UKD11
E02003977,UKD11
E02003974,UKD11
E02003972,UKD11
E02003973,UKD11
E02003970,UKD11
E02003971,UKD11
E02003978,UKD11
E02003979,UKD11
E02004006,UKD11
E02004007,UKD11
E02004004,UKD11
E02004005,UKD11
E02004002,UKD11
E02004003,UKD11
E02004000,UKD11
E02004001,UKD11
E02003986,UKD11
E02003985,UKD11
E02003984,UKD11
E02003983,UKD11
E02003982,UKD11
E02003981,UKD11
E02003980,UKD11
E02003966,UKD11
E02003967,UKD11
E02003965,UKD11
E02003968,UKD11
E02003969,UKD11
E02003975,UKD11
E02001106,UKD37
E02001107,UKD37
E02001104,UKD37
E02001105,UKD37
E02001102,UKD37
E02001103,UKD37
E02001100,UKD37
E02001101,UKD37
E02001108,UKD37
E02001109,UKD37
E02001116,UKD37
E02001117,UKD37
E02001114,UKD37
E02001115,UKD37
E02001112,UKD37
E02001113,UKD37
E02001110,UKD37
E02001111,UKD37
E02001118,UKD37
E02001119,UKD37
E02001026,UKD37
E02001027,UKD37
E02001024,UKD37
E02001025,UKD37
E02001022,UKD37
E02001023,UKD37
E02001020,UKD37
E02001021,UKD37
E02001028,UKD37
E02001029,UKD37
E02001036,UKD37
E02001037,UKD37
E02001034,UKD37
E02001035,UKD37
E02001032,UKD37
E02001033,UKD37
E02001030,UKD37
E02001031,UKD37
E02001038,UKD37
E02001039,UKD37
E02001099,UKD37
E02001019,UKD37
E02001098,UKD37
E02001146,UKD37
E02001147,UKD37
E02001144,UKD37
E02001145,UKD37
E02001142,UKD37
E02001143,UKD37
E02001140,UKD37
E02001141,UKD37
E02001148,UKD37
E02001149,UKD37
E02001156,UKD37
E02001154,UKD37
E02001155,UKD37
E02001152,UKD37
E02001153,UKD37
E02001150,UKD37
E02001151,UKD37
E02001126,UKD37
E02001127,UKD37
E02001124,UKD37
E02001125,UKD37
E02001123,UKD37
E02001121,UKD37
E02001128,UKD37
E02001129,UKD37
E02001136,UKD37
E02001137,UKD37
E02001134,UKD37
E02001135,UKD37
E02001132,UKD37
E02001133,UKD37
E02001130,UKD37
E02001131,UKD37
E02001138,UKD37
E02001139,UKD37
E02006860,UKD37
E02001044,UKD37
E02001042,UKD37
E02001043,UKD37
E02001040,UKD37
E02001041,UKD37
E02001186,UKD34
E02001185,UKD34
E02001184,UKD34
E02001183,UKD34
E02001182,UKD34
E02001181,UKD34
E02001180,UKD34
E02001286,UKD34
E02001285,UKD34
E02001284,UKD34
E02001283,UKD34
E02001282,UKD34
E02001281,UKD34
E02001280,UKD34
E02001166,UKD34
E02001167,UKD34
E02001164,UKD34
E02001165,UKD34
E02001162,UKD34
E02001163,UKD34
E02001160,UKD34
E02001161,UKD34
E02001168,UKD34
E02001169,UKD34
E02001267,UKD34
E02001264,UKD34
E02001265,UKD34
E02001262,UKD34
E02001263,UKD34
E02001260,UKD34
E02001261,UKD34
E02001268,UKD34
E02001269,UKD34
E02001176,UKD34
E02001177,UKD34
E02001174,UKD34
E02001175,UKD34
E02001172,UKD34
E02001173,UKD34
E02001170,UKD34
E02001178,UKD34
E02001179,UKD34
E02001276,UKD34
E02001277,UKD34
E02001274,UKD34
E02001275,UKD34
E02001272,UKD34
E02001273,UKD34
E02001270,UKD34
E02001271,UKD34
E02001278,UKD34
E02001279,UKD34
E02001157,UKD34
E02001158,UKD34
E02001159,UKD34
E02001259,UKD34
E02001266,UKD34
E02001171,UKD34
E02001056,UKD33
E02001057,UKD33
E02001055,UKD33
E02001052,UKD33
E02001053,UKD33
E02001050,UKD33
E02001051,UKD33
E02001059,UKD33
E02006902,UKD33
E02006916,UKD33
E02006917,UKD33
E02006914,UKD33
E02006915,UKD33
E02006912,UKD33
E02001087,UKD33
E02001086,UKD33
E02001085,UKD33
E02001084,UKD33
E02001083,UKD33
E02001082,UKD33
E02001081,UKD33
E02001080,UKD33
E02001089,UKD33
E02001088,UKD33
E02001097,UKD33
E02001096,UKD33
E02001095,UKD33
E02001094,UKD33
E02001093,UKD33
E02001092,UKD33
E02001091,UKD33
E02001090,UKD33
E02001066,UKD33
E02001067,UKD33
E02001064,UKD33
E02001065,UKD33
E02001062,UKD33
E02001063,UKD33
E02001061,UKD33
E02001068,UKD33
E02001069,UKD33
E02001076,UKD33
E02001077,UKD33
E02001074,UKD33
E02001075,UKD33
E02001072,UKD33
E02001073,UKD33
E02001070,UKD33
E02001071,UKD33
E02001078,UKD33
E02001079,UKD33
E02001046,UKD33
E02001047,UKD33
E02001045,UKD33
E02001048,UKD33
E02001049,UKD33
E02006913,UKD33
E02006871,UKD44
E02005319,UKD44
E02005226,UKD44
E02005224,UKD44
E02005225,UKD44
E02005222,UKD44
E02005223,UKD44
E02005221,UKD44
E02005228,UKD44
E02005229,UKD44
E02005236,UKD44
E02005237,UKD44
E02005234,UKD44
E02005235,UKD44
E02005233,UKD44
E02005230,UKD44
E02005231,UKD44
E02005238,UKD44
E02005239,UKD44
E02005321,UKD44
E02005328,UKD44
E02005329,UKD44
E02005326,UKD44
E02005327,UKD44
E02005324,UKD44
E02005325,UKD44
E02005322,UKD44
E02005323,UKD44
E02005320,UKD44
E02005332,UKD44
E02005330,UKD44
E02005331,UKD44
E02003816,UKD62
E02003817,UKD62
E02003814,UKD62
E02003815,UKD62
E02003812,UKD62
E02003813,UKD62
E02003811,UKD62
E02003818,UKD62
E02003819,UKD62
E02003866,UKD62
E02003867,UKD62
E02003864,UKD62
E02003865,UKD62
E02003862,UKD62
E02003863,UKD62
E02003860,UKD62
E02003861,UKD62
E02003868,UKD62
E02003869,UKD62
E02003873,UKD62
E02003870,UKD62
E02003871,UKD62
E02003840,UKD62
E02003856,UKD62
E02003857,UKD62
E02003854,UKD62
E02003855,UKD62
E02003853,UKD62
E02003858,UKD62
E02003859,UKD62
E02003826,UKD62
E02003827,UKD62
E02003824,UKD62
E02003825,UKD62
E02003822,UKD62
E02003823,UKD62
E02003820,UKD62
E02003821,UKD62
E02003828,UKD62
E02003829,UKD62
E02003836,UKD62
E02003837,UKD62
E02003834,UKD62
E02003835,UKD62
E02003832,UKD62
E02003833,UKD62
E02003830,UKD62
E02003831,UKD62
E02003838,UKD62
E02003839,UKD62
E02003872,UKD62
E02003810,UKD63
E02003891,UKD63
E02003890,UKD63
E02003876,UKD63
E02003877,UKD63
E02003874,UKD63
E02003875,UKD63
E02003878,UKD63
E02003879,UKD63
E02003846,UKD63
E02003847,UKD63
E02003844,UKD63
E02003845,UKD63
E02003842,UKD63
E02003843,UKD63
E02003841,UKD63
E02003848,UKD63
E02003849,UKD63
