code,parent
E00000563,E01000111
E00000564,E01000110
E00000565,E01000111
E00000566,E01000112
E00000567,E01000111
E00000568,E01000113
E00000569,E01000112
E00000723,E01000153
E00000424,E01000088
E00000724,E01000155
E00000778,E01000161
E00000587,E01000116
E00000700,E01000136
E00000779,E01000161
E00000725,E01033572
E00000425,E01000087
E00000780,E01000162
E00000588,E01000120
E00000426,E01000087
E00000701,E01000146
E00000726,E01000147
E00000781,E01000162
E00000589,E01000117
E00000427,E01000088
E00000702,E01000146
E00000727,E01000147
E00000782,E01000162
E00000590,E01000118
E00000428,E01000088
E00000703,E01000136
E00000728,E01000147
E00000783,E01000163
E00000591,E01000119
E00000429,E01000089
E00000430,E01000088
E00000431,E01000087
E00000432,E01000089
E00000433,E01000089
E00000434,E01000090
E00000435,E01000089
E00000436,E01000089
E00000437,E01000090
E00000438,E01000090
E00000439,E01000084
E00000440,E01000084
E00000441,E01000084
E00000442,E01000085
E00000443,E01000085
E00000444,E01000086
E00000445,E01000085
E00000446,E01000084
E00000447,E01000085
E00000448,E01000086
E00000449,E01000085
E00000450,E01000088
E00000451,E01000091
E00000452,E01000094
E00000453,E01000092
E00000454,E01000093
E00000455,E01000095
E00000456,E01000091
E00000457,E01000094
E00000458,E01000096
E00000459,E01000096
E00000460,E01000096
E00000461,E01000096
E00000462,E01000093
E00000463,E01000095
E00000464,E01000095
E00000465,E01000093
E00000466,E01000092
E00000467,E01000091
E00000468,E01000094
E00000729,E01000150
E00000730,E01000147
E00000731,E01000150
E00000592,E01000121
E00000732,E01033572
E00000593,E01000122
E00000733,E01000150
E00000704,E01000146
E00000734,E01000150
E00000705,E01000136
E00000736,E01000152
E00000594,E01000118
E00000706,E01000135
E00000737,E01000152
E00000595,E01000121
E00000707,E01000136
E00000738,E01000153
E00000596,E01000122
E00000708,E01000135
E00000739,E01000152
E00000597,E01000121
E00000709,E01000137
E00000740,E01000153
E00000598,E01000122
E00000710,E01000138
E00000742,E01000152
E00000599,E01000121
E00000711,E01000140
E00000743,E01000153
E00000600,E01000123
E00000712,E01000138
E00000744,E01000153
E00000601,E01000122
E00000713,E01000137
E00000745,E01000151
E00000602,E01000123
E00000603,E01000123
E00000604,E01000123
E00000605,E01000123
E00000606,E01000124
E00000607,E01000124
E00000608,E01000124
E00000609,E01000124
E00000610,E01000115
E00000611,E01000115
E00000612,E01000116
E00000613,E01000115
E00000614,E01000115
E00000615,E01000117
E00000616,E01000116
E00000617,E01000117
E00000618,E01000116
E00000619,E01000120
E00000785,E01000162
E00000746,E01000152
E00000714,E01000142
E00000786,E01000165
E00000747,E01000151
E00000715,E01000142
E00000787,E01000165
E00000748,E01000151
E00000716,E01000140
E00000788,E01000165
E00000749,E01000151
E00000717,E01000137
E00000789,E01000163
E00000750,E01000151
E00000718,E01000137
E00000790,E01000163
E00000751,E01000154
E00000719,E01000142
E00000791,E01000164
E00000752,E01000154
E00000720,E01000138
E00000792,E01000163
E00000754,E01000154
E00000721,E01000140
E00000793,E01000157
E00000755,E01000155
E00000722,E01000140
E00000794,E01000164
E00000756,E01000155
E00000795,E01000164
E00000757,E01000155
E00000796,E01000164
E00000758,E01000155
E00000797,E01000157
E00000760,E01000155
E00000798,E01000157
E00000761,E01000155
E00000799,E01000156
E00000762,E01033572
E00000800,E01000156
E00000763,E01000148
E00000801,E01000157
E00000764,E01033572
E00000802,E01000164
E00000765,E01000148
E00000803,E01000157
E00000766,E01000148
E00000804,E01000156
E00000767,E01000148
E00000805,E01000156
E00000768,E01000148
E00000806,E01000158
E00000769,E01000160
E00000807,E01000159
E00000770,E01000165
E00000808,E01000159
E00000771,E01000161
E00000809,E01000158
E00000772,E01000165
E00000810,E01000158
E00000773,E01000163
E00000811,E01000159
E00000774,E01000163
E00000812,E01000159
E00000775,E01000156
E00000813,E01000160
E00000776,E01000161
E00000814,E01000160
E00000815,E01000158
E00000816,E01000160
E00000817,E01000159
E00000818,E01000161
E00000819,E01000174
E00000820,E01000175
E00000821,E01000169
E00000822,E01000169
E00000823,E01000170
E00000824,E01000166
